pointId,recordDate,latitude,longitude,device_name,totalTrashCount
P004933,2001-02-20 09:01:36,40.0036598,140.0050296,DEV_C,0
P004934,2001-02-20 09:01:37,40.0037484,140.0050503,DEV_C,0
P004935,2001-02-20 09:01:38,40.0038397,140.0050684,DEV_C,0
P004936,2001-02-20 09:01:39,40.0033264,140.0049678,DEV_C,2
P004937,2001-02-23 09:01:32,40.0032998,140.0049502,DEV_C,0
P004938,2001-02-23 09:01:33,40.0033909,140.0049692,DEV_C,0
P004939,2001-02-23 09:01:34,40.0034786,140.004991,DEV_C,0
P004940,2001-02-23 09:01:35,40.0035705,140.0050092,DEV_C,0
P004941,2001-02-23 09:01:36,40.003661,140.0050288,DEV_C,0
P004942,2001-02-23 09:01:37,40.0037501,140.0050503,DEV_C,0
P004943,2001-02-23 09:01:38,40.00384,140.0050704,DEV_C,0
P004944,2001-02-23 09:01:39,40.0033174,140.0049617,DEV_C,2
P004945,2001-01-03 09:01:52,40.0049506,140.0,DEV_A,0
P004946,2001-01-03 09:01:53,40.0050399,140.0000197,DEV_A,0
P004947,2001-01-03 09:01:54,40.0051311,140.0000395,DEV_A,0
P004948,2001-01-03 09:01:55,40.0052203,140.0000603,DEV_A,0
P004949,2001-01-03 09:01:56,40.0053091,140.0000808,DEV_A,0
P004950,2001-01-03 09:01:57,40.0054004,140.0001006,DEV_A,0
P004951,2001-01-03 09:01:58,40.0054886,140.0001212,DEV_A,0
P004952,2001-01-03 09:01:59,40.004968,140.0000197,DEV_A,3
P004953,2001-01-06 09:01:52,40.0049494,140.0000003,DEV_A,0
P004954,2001-01-06 09:01:53,40.00504,140.0000199,DEV_A,0
P004955,2001-01-06 09:01:54,40.00513,140.000039,DEV_A,0
P004956,2001-01-06 09:01:55,40.0052199,140.0000612,DEV_A,0
P004957,2001-01-06 09:01:56,40.005309,140.0000783,DEV_A,0
P004958,2001-01-06 09:01:57,40.0054014,140.0000986,DEV_A,0
P004959,2001-01-06 09:01:58,40.0054896,140.0001193,DEV_A,0
P004960,2001-01-09 09:01:40,40.0049502,139.9999996,DEV_A,0
P004961,2001-01-09 09:01:41,40.0050404,140.0000195,DEV_A,0
P004962,2001-01-09 09:01:42,40.0051288,140.0000423,DEV_A,0
P004963,2001-01-09 09:01:43,40.0052201,140.0000604,DEV_A,0
P004964,2001-01-09 09:01:44,40.0053087,140.0000792,DEV_A,0
P004965,2001-01-09 09:01:45,40.0053995,140.0001009,DEV_A,0
P004966,2001-01-09 09:01:46,40.0054891,140.0001204,DEV_A,0
P004967,2001-01-12 09:01:40,40.0049496,139.9999993,DEV_A,0
P004968,2001-01-12 09:01:41,40.0050407,140.0000203,DEV_A,0
P004969,2001-01-12 09:01:42,40.0051289,140.0000406,DEV_A,0
P004970,2001-01-12 09:01:43,40.0052187,140.0000605,DEV_A,0
P004971,2001-01-12 09:01:44,40.0053099,140.0000822,DEV_A,0
P004972,2001-01-12 09:01:45,40.0054005,140.0001021,DEV_A,0
P004973,2001-01-12 09:01:46,40.0054906,140.0001196,DEV_A,0
P004974,2001-01-15 09:01:40,40.0049507,139.9999985,DEV_A,0
P004975,2001-01-15 09:01:41,40.0050388,140.0000199,DEV_A,0
P004976,2001-01-15 09:01:42,40.0051315,140.0000409,DEV_A,0
P004977,2001-01-15 09:01:43,40.0052186,140.0000579,DEV_A,0
P004978,2001-01-15 09:01:44,40.0053103,140.0000784,DEV_A,0
P004979,2001-01-15 09:01:45,40.0053988,140.0000993,DEV_A,0
P004980,2001-01-15 09:01:46,40.005489,140.0001191,DEV_A,0
P004981,2001-01-18 09:01:40,40.0049497,140.0000009,DEV_A,0
P004982,2001-01-18 09:01:41,40.0050393,140.00002,DEV_A,0
P004983,2001-01-18 09:01:42,40.0051304,140.0000404,DEV_A,0
P004984,2001-01-18 09:01:43,40.0052199,140.0000592,DEV_A,0
P004985,2001-01-18 09:01:44,40.0053099,140.0000785,DEV_A,0
P004986,2001-01-18 09:01:45,40.0053999,140.0001012,DEV_A,0
P004987,2001-01-18 09:01:46,40.0054905,140.000117,DEV_A,0
P004988,2001-01-21 09:01:40,40.0049505,140.0000005,DEV_A,0
P004989,2001-01-21 09:01:41,40.0050396,140.0000206,DEV_A,0
P004990,2001-01-21 09:01:42,40.0051306,140.0000398,DEV_A,0
P004991,2001-01-21 09:01:43,40.0052197,140.0000588,DEV_A,0
P004992,2001-01-21 09:01:44,40.005311,140.0000777,DEV_A,0
P004993,2001-01-21 09:01:45,40.0054003,140.0000996,DEV_A,0
P004994,2001-01-21 09:01:46,40.00549,140.0001195,DEV_A,0
P004995,2001-01-24 09:01:40,40.0049499,139.9999991,DEV_A,0
P004996,2001-01-24 09:01:41,40.005039,140.0000216,DEV_A,0
P004997,2001-01-24 09:01:42,40.0051296,140.0000413,DEV_A,0
P004998,2001-01-24 09:01:43,40.0052207,140.0000601,DEV_A,0
P004999,2001-01-24 09:01:44,40.0053103,140.0000799,DEV_A,0
P005000,2001-01-24 09:01:45,40.0054009,140.0000999,DEV_A,0
P005001,2001-01-24 09:01:46,40.0054896,140.0001206,DEV_A,0
P005002,2001-01-03 09:01:52,40.0049499,140.0000005,DEV_B,0
P005003,2001-01-03 09:01:53,40.0050393,140.0000199,DEV_B,0
P005004,2001-01-03 09:01:54,40.0051309,140.0000409,DEV_B,0
P005005,2001-01-03 09:01:55,40.0052189,140.0000598,DEV_B,0
P005006,2001-01-03 09:01:56,40.0053089,140.0000807,DEV_B,0
P005007,2001-01-03 09:01:57,40.005399,140.0000982,DEV_B,0
P005008,2001-01-03 09:01:58,40.0054888,140.0001188,DEV_B,0
P005009,2001-01-03 09:01:59,40.0049814,140.0000168,DEV_B,1
P005010,2001-01-06 09:01:52,40.0049492,140.0000003,DEV_B,0
P005011,2001-01-06 09:01:53,40.0050412,140.0000209,DEV_B,0
P005012,2001-01-06 09:01:54,40.0051313,140.0000409,DEV_B,0
P005013,2001-01-06 09:01:55,40.0052197,140.0000604,DEV_B,0
P005014,2001-01-06 09:01:56,40.0053101,140.0000795,DEV_B,0
P005015,2001-01-06 09:01:57,40.0054021,140.000099,DEV_B,0
P005016,2001-01-06 09:01:58,40.0054887,140.0001194,DEV_B,0
P005017,2001-01-09 09:01:40,40.004951,139.9999996,DEV_B,0
P005018,2001-01-09 09:01:41,40.0050402,140.0000192,DEV_B,0
P005019,2001-01-09 09:01:42,40.0051312,140.0000403,DEV_B,0
P005020,2001-01-09 09:01:43,40.00522,140.0000614,DEV_B,0
P005021,2001-01-09 09:01:44,40.0053091,140.0000814,DEV_B,0
P005022,2001-01-09 09:01:45,40.0054008,140.0000988,DEV_B,0
P005023,2001-01-09 09:01:46,40.0054898,140.0001205,DEV_B,0
P005024,2001-01-12 09:01:40,40.0049489,139.9999991,DEV_B,0
P005025,2001-01-12 09:01:41,40.0050414,140.0000227,DEV_B,0
P005026,2001-01-12 09:01:42,40.0051316,140.0000406,DEV_B,0
P005027,2001-01-12 09:01:43,40.0052201,140.000059,DEV_B,0
P005028,2001-01-12 09:01:44,40.0053108,140.0000795,DEV_B,0
P005029,2001-01-12 09:01:45,40.0054,140.0001001,DEV_B,0
P005030,2001-01-12 09:01:46,40.0054908,140.0001206,DEV_B,0
P005031,2001-01-15 09:01:40,40.0049479,139.9999994,DEV_B,0
P005032,2001-01-15 09:01:41,40.005041,140.0000213,DEV_B,0
P005033,2001-01-15 09:01:42,40.0051308,140.000041,DEV_B,0
P005034,2001-01-15 09:01:43,40.0052189,140.00006,DEV_B,0
P005035,2001-01-15 09:01:44,40.0053101,140.0000809,DEV_B,0
P005036,2001-01-15 09:01:45,40.0054001,140.0000995,DEV_B,0
P005037,2001-01-15 09:01:46,40.005491,140.0001201,DEV_B,0
P005038,2001-01-18 09:01:40,40.0049506,139.9999984,DEV_B,0
P005039,2001-01-18 09:01:41,40.0050401,140.0000206,DEV_B,0
P005040,2001-01-18 09:01:42,40.0051314,140.0000401,DEV_B,0
P005041,2001-01-18 09:01:43,40.0052185,140.0000588,DEV_B,0
P005042,2001-01-18 09:01:44,40.0053111,140.000081,DEV_B,0
P005043,2001-01-18 09:01:45,40.0053998,140.0000992,DEV_B,0
P005044,2001-01-18 09:01:46,40.0054911,140.0001195,DEV_B,0
P005045,2001-01-21 09:01:40,40.00495,139.9999986,DEV_B,0
P005046,2001-01-21 09:01:41,40.0050374,140.0000202,DEV_B,0
P005047,2001-01-21 09:01:42,40.0051318,140.0000397,DEV_B,0
P005048,2001-01-21 09:01:43,40.0052188,140.0000613,DEV_B,0
P005049,2001-01-21 09:01:44,40.005309,140.0000779,DEV_B,0
P005050,2001-01-21 09:01:45,40.0053995,140.0001003,DEV_B,0
P005051,2001-01-21 09:01:46,40.0054892,140.00012,DEV_B,0
P005052,2001-01-24 09:01:40,40.00495,140.0,DEV_B,0
P005053,2001-01-24 09:01:41,40.0050415,140.0000202,DEV_B,0
P005054,2001-01-24 09:01:42,40.0051305,140.0000413,DEV_B,0
P005055,2001-01-24 09:01:43,40.0052197,140.0000609,DEV_B,0
P005056,2001-01-24 09:01:44,40.0053094,140.00008,DEV_B,0
P005057,2001-01-24 09:01:45,40.0053999,140.000101,DEV_B,0
P005058,2001-01-24 09:01:46,40.0054909,140.0001193,DEV_B,0
P005059,2001-01-03 09:01:52,40.004949,139.9999989,DEV_C,0
P005060,2001-01-03 09:01:53,40.005039,140.0000193,DEV_C,0
P005061,2001-01-03 09:01:54,40.0051299,140.0000392,DEV_C,0
P005062,2001-01-03 09:01:55,40.0052218,140.0000612,DEV_C,0
P005063,2001-01-03 09:01:56,40.005312,140.0000805,DEV_C,0
P005064,2001-01-03 09:01:57,40.0054007,140.0000998,DEV_C,0
P005065,2001-01-03 09:01:58,40.0054912,140.0001206,DEV_C,0
P005066,2001-01-03 09:01:59,40.0049697,140.0000221,DEV_C,2
P005067,2001-01-06 09:01:52,40.0049501,139.9999981,DEV_C,0
P005068,2001-01-06 09:01:53,40.0050372,140.00002,DEV_C,0
P005069,2001-01-06 09:01:54,40.00513,140.00004,DEV_C,0
P005070,2001-01-06 09:01:55,40.0052204,140.0000606,DEV_C,0
P005071,2001-01-06 09:01:56,40.0053093,140.0000794,DEV_C,0
P005072,2001-01-06 09:01:57,40.0054016,140.0001022,DEV_C,0
P005073,2001-01-06 09:01:58,40.0054902,140.0001202,DEV_C,0
P005074,2001-01-09 09:01:40,40.0049509,140.0000004,DEV_C,0
P005075,2001-01-09 09:01:41,40.0050402,140.0000201,DEV_C,0
P005076,2001-01-09 09:01:42,40.0051315,140.0000394,DEV_C,0
P005077,2001-01-09 09:01:43,40.0052206,140.000059,DEV_C,0
P005078,2001-01-09 09:01:44,40.0053107,140.0000804,DEV_C,0
P005079,2001-01-09 09:01:45,40.0054,140.0001005,DEV_C,0
P005080,2001-01-09 09:01:46,40.0054884,140.0001193,DEV_C,0
P005081,2001-01-12 09:01:40,40.0049497,140.0000002,DEV_C,0
P005082,2001-01-12 09:01:41,40.0050401,140.0000194,DEV_C,0
P005083,2001-01-12 09:01:42,40.0051302,140.0000405,DEV_C,0
P005084,2001-01-12 09:01:43,40.0052226,140.0000603,DEV_C,0
P005085,2001-01-12 09:01:44,40.0053105,140.0000804,DEV_C,0
P005086,2001-01-12 09:01:45,40.0053998,140.0000997,DEV_C,0
P005087,2001-01-12 09:01:46,40.0054909,140.0001199,DEV_C,0
P005088,2001-01-15 09:01:40,40.0049497,140.0000001,DEV_C,0
P005089,2001-01-15 09:01:41,40.0050417,140.000019,DEV_C,0
P005090,2001-01-15 09:01:42,40.0051298,140.0000404,DEV_C,0
P005091,2001-01-15 09:01:43,40.0052207,140.0000618,DEV_C,0
P005092,2001-01-15 09:01:44,40.0053121,140.0000795,DEV_C,0
P005093,2001-01-15 09:01:45,40.0054009,140.0001021,DEV_C,0
P005094,2001-01-15 09:01:46,40.0054913,140.0001193,DEV_C,0
P005095,2001-01-18 09:01:40,40.0049496,140.0000003,DEV_C,0
P005096,2001-01-18 09:01:41,40.005041,140.0000192,DEV_C,0
P005097,2001-01-18 09:01:42,40.005131,140.0000395,DEV_C,0
P005098,2001-01-18 09:01:43,40.0052208,140.0000609,DEV_C,0
P005099,2001-01-18 09:01:44,40.0053106,140.0000812,DEV_C,0
P005100,2001-01-18 09:01:45,40.0054002,140.0001004,DEV_C,0
P005101,2001-01-18 09:01:46,40.0054915,140.0001196,DEV_C,0
P005102,2001-01-21 09:01:40,40.0049496,139.9999988,DEV_C,0
P005103,2001-01-21 09:01:41,40.0050418,140.0000194,DEV_C,0
P005104,2001-01-21 09:01:42,40.0051311,140.0000402,DEV_C,0
P005105,2001-01-21 09:01:43,40.0052206,140.0000598,DEV_C,0
P005106,2001-01-21 09:01:44,40.00531,140.0000811,DEV_C,0
P005107,2001-01-21 09:01:45,40.0054003,140.0000991,DEV_C,0
P005108,2001-01-21 09:01:46,40.00549,140.0001188,DEV_C,0
P005109,2001-01-24 09:01:40,40.0049506,140.000001,DEV_C,0
P005110,2001-01-24 09:01:41,40.0050403,140.0000216,DEV_C,0
P005111,2001-01-24 09:01:42,40.0051316,140.0000399,DEV_C,0
P005112,2001-01-24 09:01:43,40.0052211,140.0000598,DEV_C,0
P005113,2001-01-24 09:01:44,40.0053103,140.0000799,DEV_C,0
P005114,2001-01-24 09:01:45,40.0054002,140.0000989,DEV_C,0
P005115,2001-01-24 09:01:46,40.0054899,140.0001188,DEV_C,0
P005116,2001-02-02 09:01:52,40.0049516,139.9999996,DEV_A,0
P005117,2001-02-02 09:01:53,40.00504,140.0000186,DEV_A,0
P005118,2001-02-02 09:01:54,40.0051294,140.0000406,DEV_A,0
P005119,2001-02-02 09:01:55,40.0052181,140.0000604,DEV_A,0
P005120,2001-02-02 09:01:56,40.0053096,140.0000822,DEV_A,0
P005121,2001-02-02 09:01:57,40.0054008,140.000101,DEV_A,0
P005122,2001-02-02 09:01:58,40.0054904,140.0001212,DEV_A,0
P005123,2001-02-02 09:01:59,40.0049651,140.000029,DEV_A,1
P005124,2001-02-05 09:01:52,40.0049486,140.0000005,DEV_A,0
P005125,2001-02-05 09:01:53,40.0050402,140.0000216,DEV_A,0
P005126,2001-02-05 09:01:54,40.0051299,140.0000402,DEV_A,0
P005127,2001-02-05 09:01:55,40.0052206,140.00006,DEV_A,0
P005128,2001-02-05 09:01:56,40.0053119,140.0000807,DEV_A,0
P005129,2001-02-05 09:01:57,40.0053996,140.0001004,DEV_A,0
P005130,2001-02-05 09:01:58,40.00549,140.0001218,DEV_A,0
P005131,2001-02-08 09:01:40,40.0049491,139.9999984,DEV_A,0
P005132,2001-02-08 09:01:41,40.0050423,140.0000202,DEV_A,0
P005133,2001-02-08 09:01:42,40.0051314,140.0000403,DEV_A,0
P005134,2001-02-08 09:01:43,40.0052198,140.0000608,DEV_A,0
P005135,2001-02-08 09:01:44,40.0053103,140.0000796,DEV_A,0
P005136,2001-02-08 09:01:45,40.0053984,140.0001005,DEV_A,0
P005137,2001-02-08 09:01:46,40.0054916,140.0001214,DEV_A,0
P005138,2001-02-11 09:01:40,40.0049489,140.0000016,DEV_A,0
P005139,2001-02-11 09:01:41,40.0050389,140.0000198,DEV_A,0
P005140,2001-02-11 09:01:42,40.0051303,140.0000403,DEV_A,0
P005141,2001-02-11 09:01:43,40.0052194,140.0000599,DEV_A,0
P005142,2001-02-11 09:01:44,40.0053104,140.0000804,DEV_A,0
P005143,2001-02-11 09:01:45,40.0054009,140.0001012,DEV_A,0
P005144,2001-02-11 09:01:46,40.0054904,140.0001196,DEV_A,0
P005145,2001-02-14 09:01:40,40.004951,140.0000003,DEV_A,0
P005146,2001-02-14 09:01:41,40.0050395,140.0000179,DEV_A,0
P005147,2001-02-14 09:01:42,40.0051304,140.0000409,DEV_A,0
P005148,2001-02-14 09:01:43,40.0052213,140.0000593,DEV_A,0
P005149,2001-02-14 09:01:44,40.0053102,140.0000785,DEV_A,0
P005150,2001-02-14 09:01:45,40.0054004,140.0001005,DEV_A,0
P005151,2001-02-14 09:01:46,40.0054894,140.0001207,DEV_A,0
P005152,2001-02-17 09:01:40,40.0049512,140.0000013,DEV_A,0
P005153,2001-02-17 09:01:41,40.0050393,140.0000203,DEV_A,0
P005154,2001-02-17 09:01:42,40.0051313,140.0000401,DEV_A,0
P005155,2001-02-17 09:01:43,40.0052199,140.00006,DEV_A,0
P005156,2001-02-17 09:01:44,40.0053111,140.00008,DEV_A,0
P005157,2001-02-17 09:01:45,40.0053984,140.0001009,DEV_A,0
P005158,2001-02-17 09:01:46,40.0054931,140.0001207,DEV_A,0
P005159,2001-02-20 09:01:40,40.0049516,140.0000006,DEV_A,0
P005160,2001-02-20 09:01:41,40.0050401,140.0000193,DEV_A,0
P005161,2001-02-20 09:01:42,40.0051308,140.0000403,DEV_A,0
P005162,2001-02-20 09:01:43,40.0052212,140.0000604,DEV_A,0
P005163,2001-02-20 09:01:44,40.0053109,140.0000783,DEV_A,0
P005164,2001-02-20 09:01:45,40.0054006,140.0001009,DEV_A,0
P005165,2001-02-20 09:01:46,40.0054906,140.0001216,DEV_A,0
P005166,2001-02-23 09:01:40,40.0049502,140.0000009,DEV_A,0
P005167,2001-02-23 09:01:41,40.0050383,140.000021,DEV_A,0
P005168,2001-02-23 09:01:42,40.005131,140.0000394,DEV_A,0
P005169,2001-02-23 09:01:43,40.0052181,140.0000593,DEV_A,0
P005170,2001-02-23 09:01:44,40.0053102,140.0000818,DEV_A,0
P005171,2001-02-23 09:01:45,40.005399,140.0001006,DEV_A,0
P005172,2001-02-23 09:01:46,40.0054908,140.0001207,DEV_A,0
P005173,2001-02-02 09:01:52,40.0049495,140.0000008,DEV_B,0
P005174,2001-02-02 09:01:53,40.0050388,140.0000182,DEV_B,0
P005175,2001-02-02 09:01:54,40.0051301,140.0000393,DEV_B,0
P005176,2001-02-02 09:01:55,40.0052179,140.0000615,DEV_B,0
P005177,2001-02-02 09:01:56,40.0053109,140.0000807,DEV_B,0
P005178,2001-02-02 09:01:57,40.0053992,140.0000995,DEV_B,0
P005179,2001-02-02 09:01:58,40.0054886,140.0001201,DEV_B,0
P005180,2001-02-02 09:01:59,40.0049694,140.0000206,DEV_B,3
P005181,2001-02-05 09:01:52,40.00495,139.9999987,DEV_B,0
P005182,2001-02-05 09:01:53,40.0050417,140.0000214,DEV_B,0
P005183,2001-02-05 09:01:54,40.0051279,140.000038,DEV_B,0
P005184,2001-02-05 09:01:55,40.0052218,140.0000621,DEV_B,0
P005185,2001-02-05 09:01:56,40.0053109,140.0000816,DEV_B,0
P005186,2001-02-05 09:01:57,40.0053989,140.0001003,DEV_B,0
P005187,2001-02-05 09:01:58,40.005491,140.00012,DEV_B,0
P005188,2001-02-08 09:01:40,40.0049492,140.0,DEV_B,0
P005189,2001-02-08 09:01:41,40.0050393,140.0000221,DEV_B,0
P005190,2001-02-08 09:01:42,40.0051298,140.0000395,DEV_B,0
P005191,2001-02-08 09:01:43,40.0052183,140.0000616,DEV_B,0
P005192,2001-02-08 09:01:44,40.00531,140.0000807,DEV_B,0
P005193,2001-02-08 09:01:45,40.0054001,140.0001004,DEV_B,0
P005194,2001-02-08 09:01:46,40.0054902,140.0001196,DEV_B,0
P005195,2001-02-11 09:01:40,40.0049506,139.9999993,DEV_B,0
P005196,2001-02-11 09:01:41,40.0050404,140.0000205,DEV_B,0
P005197,2001-02-11 09:01:42,40.005131,140.0000393,DEV_B,0
P005198,2001-02-11 09:01:43,40.0052225,140.0000604,DEV_B,0
P005199,2001-02-11 09:01:44,40.005309,140.0000785,DEV_B,0
P005200,2001-02-11 09:01:45,40.0054002,140.0001,DEV_B,0
P005201,2001-02-11 09:01:46,40.0054908,140.0001185,DEV_B,0
P005202,2001-02-14 09:01:40,40.0049501,140.0000005,DEV_B,0
P005203,2001-02-14 09:01:41,40.0050411,140.0000183,DEV_B,0
P005204,2001-02-14 09:01:42,40.0051295,140.0000393,DEV_B,0
P005205,2001-02-14 09:01:43,40.00522,140.0000598,DEV_B,0
P005206,2001-02-14 09:01:44,40.0053102,140.0000792,DEV_B,0
P005207,2001-02-14 09:01:45,40.0054005,140.0000985,DEV_B,0
P005208,2001-02-14 09:01:46,40.00549,140.0001222,DEV_B,0
P005209,2001-02-17 09:01:40,40.004949,140.0000019,DEV_B,0
P005210,2001-02-17 09:01:41,40.0050414,140.0000196,DEV_B,0
P005211,2001-02-17 09:01:42,40.0051306,140.0000407,DEV_B,0
P005212,2001-02-17 09:01:43,40.0052191,140.0000579,DEV_B,0
P005213,2001-02-17 09:01:44,40.0053098,140.0000787,DEV_B,0
P005214,2001-02-17 09:01:45,40.0054006,140.0000983,DEV_B,0
P005215,2001-02-17 09:01:46,40.0054922,140.0001225,DEV_B,0
P005216,2001-02-20 09:01:40,40.0049493,139.999998,DEV_B,0
P005217,2001-02-20 09:01:41,40.0050404,140.0000195,DEV_B,0
P005218,2001-02-20 09:01:42,40.0051299,140.0000384,DEV_B,0
P005219,2001-02-20 09:01:43,40.0052186,140.0000606,DEV_B,0
P005220,2001-02-20 09:01:44,40.0053087,140.000078,DEV_B,0
P005221,2001-02-20 09:01:45,40.0054006,140.0001006,DEV_B,0
P005222,2001-02-20 09:01:46,40.0054897,140.0001189,DEV_B,0
P005223,2001-02-23 09:01:40,40.0049517,139.9999997,DEV_B,0
P005224,2001-02-23 09:01:41,40.0050407,140.0000187,DEV_B,0
P005225,2001-02-23 09:01:42,40.0051286,140.0000402,DEV_B,0
P005226,2001-02-23 09:01:43,40.0052216,140.000059,DEV_B,0
P005227,2001-02-23 09:01:44,40.0053094,140.0000796,DEV_B,0
P005228,2001-02-23 09:01:45,40.0054015,140.0001,DEV_B,0
P005229,2001-02-23 09:01:46,40.0054904,140.000121,DEV_B,0
P005230,2001-02-02 09:01:52,40.0049508,140.0000017,DEV_C,0
P005231,2001-02-02 09:01:53,40.0050387,140.0000203,DEV_C,0
P005232,2001-02-02 09:01:54,40.0051304,140.0000388,DEV_C,0
P005233,2001-02-02 09:01:55,40.0052202,140.0000603,DEV_C,0
P005234,2001-02-02 09:01:56,40.0053097,140.0000794,DEV_C,0
P005235,2001-02-02 09:01:57,40.0054013,140.0001003,DEV_C,0
P005236,2001-02-02 09:01:58,40.00549,140.0001203,DEV_C,0
P005237,2001-02-02 09:01:59,40.0049678,140.0000215,DEV_C,3
P005238,2001-02-05 09:01:52,40.0049492,140.0,DEV_C,0
P005239,2001-02-05 09:01:53,40.00504,140.0000202,DEV_C,0
P005240,2001-02-05 09:01:54,40.0051296,140.0000401,DEV_C,0
P005241,2001-02-05 09:01:55,40.0052196,140.0000592,DEV_C,0
P005242,2001-02-05 09:01:56,40.0053095,140.0000784,DEV_C,0
P005243,2001-02-05 09:01:57,40.0054007,140.0001004,DEV_C,0
P005244,2001-02-05 09:01:58,40.0054891,140.0001191,DEV_C,0
P005245,2001-02-08 09:01:40,40.0049491,139.9999988,DEV_C,0
P005246,2001-02-08 09:01:41,40.0050389,140.0000206,DEV_C,0
P005247,2001-02-08 09:01:42,40.0051297,140.000041,DEV_C,0
P005248,2001-02-08 09:01:43,40.0052206,140.0000605,DEV_C,0
P005249,2001-02-08 09:01:44,40.0053087,140.0000818,DEV_C,0
P005250,2001-02-08 09:01:45,40.0053999,140.0000977,DEV_C,0
P005251,2001-02-08 09:01:46,40.0054898,140.0001197,DEV_C,0
P005252,2001-02-11 09:01:40,40.0049506,139.999999,DEV_C,0
P005253,2001-02-11 09:01:41,40.0050402,140.0000197,DEV_C,0
P005254,2001-02-11 09:01:42,40.0051313,140.0000397,DEV_C,0
P005255,2001-02-11 09:01:43,40.0052205,140.0000611,DEV_C,0
P005256,2001-02-11 09:01:44,40.0053092,140.0000804,DEV_C,0
P005257,2001-02-11 09:01:45,40.0054001,140.0001017,DEV_C,0
P005258,2001-02-11 09:01:46,40.0054907,140.0001193,DEV_C,0
P005259,2001-02-14 09:01:40,40.004952,139.9999995,DEV_C,0
P005260,2001-02-14 09:01:41,40.00504,140.0000202,DEV_C,0
P005261,2001-02-14 09:01:42,40.0051307,140.0000394,DEV_C,0
P005262,2001-02-14 09:01:43,40.0052198,140.0000597,DEV_C,0
P005263,2001-02-14 09:01:44,40.0053103,140.0000792,DEV_C,0
P005264,2001-02-14 09:01:45,40.0053996,140.0000986,DEV_C,0
P005265,2001-02-14 09:01:46,40.0054918,140.0001206,DEV_C,0
P005266,2001-02-17 09:01:40,40.0049513,139.9999993,DEV_C,0
P005267,2001-02-17 09:01:41,40.0050382,140.0000184,DEV_C,0
P005268,2001-02-17 09:01:42,40.0051288,140.0000406,DEV_C,0
P005269,2001-02-17 09:01:43,40.0052197,140.0000595,DEV_C,0
P005270,2001-02-17 09:01:44,40.0053088,140.0000818,DEV_C,0
P005271,2001-02-17 09:01:45,40.0053987,140.0000998,DEV_C,0
P005272,2001-02-17 09:01:46,40.0054898,140.0001199,DEV_C,0
P005273,2001-02-20 09:01:40,40.0049499,140.0000004,DEV_C,0
P005274,2001-02-20 09:01:41,40.0050428,140.0000212,DEV_C,0
P005275,2001-02-20 09:01:42,40.0051304,140.000039,DEV_C,0
P005276,2001-02-20 09:01:43,40.0052216,140.0000617,DEV_C,0
P005277,2001-02-20 09:01:44,40.0053095,140.0000806,DEV_C,0
P005278,2001-02-20 09:01:45,40.0053977,140.000099,DEV_C,0
P005279,2001-02-20 09:01:46,40.0054912,140.0001183,DEV_C,0
P005280,2001-02-23 09:01:40,40.0049508,140.0000012,DEV_C,0
P005281,2001-02-23 09:01:41,40.0050386,140.00002,DEV_C,0
P005282,2001-02-23 09:01:42,40.0051316,140.0000426,DEV_C,0
P005283,2001-02-23 09:01:43,40.0052202,140.0000617,DEV_C,0
P005284,2001-02-23 09:01:44,40.0053093,140.0000794,DEV_C,0
P005285,2001-02-23 09:01:45,40.0054006,140.0001009,DEV_C,0
P005286,2001-02-23 09:01:46,40.0054903,140.0001213,DEV_C,0
P005287,2001-01-03 09:02:00,40.004951,140.0016516,DEV_A,0
P005288,2001-01-03 09:02:01,40.005041,140.0016703,DEV_A,0
P005289,2001-01-03 09:02:02,40.0051304,140.0016902,DEV_A,0
P005290,2001-01-03 09:02:03,40.0052204,140.0017114,DEV_A,0
P005291,2001-01-03 09:02:04,40.0053113,140.0017317,DEV_A,0
P005292,2001-01-03 09:02:05,40.0054013,140.0017512,DEV_A,0
P005293,2001-01-03 09:02:06,40.0054895,140.0017699,DEV_A,0
P005294,2001-01-03 09:02:07,40.0049691,140.0016676,DEV_A,1
P005295,2001-01-06 09:01:59,40.0049492,140.0016495,DEV_A,0
P005296,2001-01-06 09:02:00,40.0050395,140.0016718,DEV_A,0
P005297,2001-01-06 09:02:01,40.0051307,140.0016918,DEV_A,0
P005298,2001-01-06 09:02:02,40.0052202,140.001711,DEV_A,0
P005299,2001-01-06 09:02:03,40.005311,140.0017301,DEV_A,0
P005300,2001-01-06 09:02:04,40.0054004,140.0017484,DEV_A,0
P005301,2001-01-06 09:02:05,40.0054891,140.0017703,DEV_A,0
P005302,2001-01-09 09:01:47,40.0049478,140.0016504,DEV_A,0
P005303,2001-01-09 09:01:48,40.0050403,140.0016695,DEV_A,0
P005304,2001-01-09 09:01:49,40.005131,140.0016907,DEV_A,0
P005305,2001-01-09 09:01:50,40.0052213,140.0017104,DEV_A,0
P005306,2001-01-09 09:01:51,40.0053108,140.0017305,DEV_A,0
P005307,2001-01-09 09:01:52,40.0053988,140.0017501,DEV_A,0
P005308,2001-01-09 09:01:53,40.00549,140.0017702,DEV_A,0
P005309,2001-01-12 09:01:47,40.0049502,140.001651,DEV_A,0
P005310,2001-01-12 09:01:48,40.0050401,140.0016694,DEV_A,0
P005311,2001-01-12 09:01:49,40.0051307,140.001688,DEV_A,0
P005312,2001-01-12 09:01:50,40.0052186,140.0017113,DEV_A,0
