pointId,recordDate,latitude,longitude,device_name,totalTrashCount,source_file,date_ts,x_m,y_m,is_detection,dist_m,dt_sec,speed_kmh,speed_flag,device_short
P003955,2001-01-15 09:01:18,40.0034811,140.0016896,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:18,484107.676483213,459749.77699259075,False,10.392958654037788,1.0,37.41465115453604,ok,DEV_C
P003956,2001-01-15 09:01:19,40.0035695,140.0017125,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:19,484109.006608953,459759.72468763817,False,10.036227938852408,1.0,36.13042057986867,ok,DEV_C
P003957,2001-01-15 09:01:20,40.0036603,140.0017306,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:20,484109.9095359887,459769.9128944668,False,10.228139401389942,1.0,36.821301845003795,ok,DEV_C
P003958,2001-01-15 09:01:21,40.0037501,140.0017499,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:21,484110.9220917255,459779.99652675394,False,10.134343058277228,1.0,36.48363500979802,ok,DEV_C
P003959,2001-01-15 09:01:22,40.0038389,140.0017706,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:22,484112.0613664993,459789.97667509026,False,10.04496430183921,1.0,36.16187148662116,ok,DEV_C
P003960,2001-01-15 09:01:23,40.0033211,140.0016655,DEV_C,2,synthetic_points.csv,2001-01-15 09:01:23,484106.7514493292,459731.8667050418,True,58.35206799581438,1.0,210.06744478493178,abnormal_high,DEV_C
P004337,2001-01-15 09:01:24,40.0032995,140.0032993,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:24,484246.5190868227,459738.376059006,False,139.91913442965964,1.0,503.7088839467747,abnormal_high,DEV_C
P004338,2001-01-15 09:01:25,40.0033874,140.0033214,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:25,484247.78422467824,459748.2638720661,False,9.968421184149417,1.0,35.8863162629379,ok,DEV_C
P004339,2001-01-15 09:01:26,40.0034777,140.0033402,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:26,484248.75033840816,459758.40037064924,False,10.182434839711885,1.0,36.656765422962785,ok,DEV_C
P004340,2001-01-15 09:01:27,40.0035698,140.0033603,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:27,484249.81477038586,459768.74397255626,False,10.39822657216448,1.0,37.43361565979213,ok,DEV_C
P004341,2001-01-15 09:01:28,40.0036587,140.0033791,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:28,484250.7908020116,459778.72490677825,False,10.028543547210337,1.0,36.10275676995721,ok,DEV_C
P004342,2001-01-15 09:01:29,40.0037504,140.0033988,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:29,484251.8238780157,459789.02188079926,False,10.348667548024524,1.0,37.25520317288829,ok,DEV_C
P004343,2001-01-15 09:01:30,40.00384,140.0034186,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:30,484252.8803872967,459799.08605277224,False,10.119474757246914,1.0,36.430109126088894,ok,DEV_C
P004344,2001-01-15 09:01:31,40.0033206,140.0033221,DEV_C,2,synthetic_points.csv,2001-01-15 09:01:31,484248.31779248617,459740.8450025541,True,58.41949333839175,1.0,210.3101760182103,abnormal_high,DEV_C
P004721,2001-01-15 09:01:32,40.0033,140.0049507,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:32,484387.63409023517,459747.4397291794,False,139.47229559216967,1.0,502.10026413181083,abnormal_high,DEV_C
P004722,2001-01-15 09:01:33,40.0033898,140.0049721,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:33,484388.82574937155,459757.53488790226,False,10.16524870023893,1.0,36.59489532086015,ok,DEV_C
P004723,2001-01-15 09:01:34,40.0034798,140.0049907,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:34,484389.7767133334,459767.63699491887,False,10.146767890890004,1.0,36.528364407204016,ok,DEV_C
P004724,2001-01-15 09:01:35,40.0035699,140.0050112,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:35,484390.8893242439,459777.76058003027,False,10.184541155397289,1.0,36.66434815943024,ok,DEV_C
P004725,2001-01-15 09:01:36,40.0036586,140.0050284,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:36,484391.7298648741,459787.71059640695,False,9.985456146177096,1.0,35.94764212623755,ok,DEV_C
P004726,2001-01-15 09:01:37,40.0037505,140.0050493,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:37,484392.86387611006,459798.0363774399,False,10.387864815450074,1.0,37.39631333562027,ok,DEV_C
P004727,2001-01-15 09:01:38,40.003839,140.0050704,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:38,484394.03909268527,459807.98544853274,False,10.0182408440145,1.0,36.0656670384522,ok,DEV_C
P004728,2001-01-15 09:01:39,40.0033198,140.0049575,DEV_C,1,synthetic_points.csv,2001-01-15 09:01:39,484388.0747131431,459749.6769664456,True,58.61273672702429,1.0,211.00585221728744,abnormal_high,DEV_C
P005088,2001-01-15 09:01:40,40.0049497,140.0000001,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:40,483952.8932213101,459903.7542607584,False,461.65218883566575,1.0,1661.9478798083967,abnormal_high,DEV_C
P005089,2001-01-15 09:01:41,40.0050417,140.000019,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:41,483953.85614916414,459914.08013556997,False,10.370675998995317,1.0,37.33443359638314,ok,DEV_C
P005090,2001-01-15 09:01:42,40.0051298,140.0000404,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:42,483955.0603440151,459923.9862781008,False,9.979065341025034,1.0,35.924635227690125,ok,DEV_C
P005091,2001-01-15 09:01:43,40.0052207,140.0000618,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:43,483956.244685931,459934.2035515117,False,10.285686254520698,1.0,37.02847051627452,ok,DEV_C
P005092,2001-01-15 09:01:44,40.0053121,140.0000795,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:44,483957.10930798296,459944.45621586667,False,10.289057180741397,1.0,37.04060585066903,ok,DEV_C
P005093,2001-01-15 09:01:45,40.0054009,140.0001021,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:45,483958.4110648843,459954.4466838068,False,10.074920381444775,1.0,36.26971337320119,ok,DEV_C
P005094,2001-01-15 09:01:46,40.0054913,140.0001193,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:46,483959.24003869254,459964.5855056091,False,10.172654772196607,1.0,36.62155717990778,ok,DEV_C
P005430,2001-01-15 09:01:47,40.004951,140.0016494,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:47,484093.8195310233,459912.8901805514,False,144.16673121367134,1.0,519.0002323692169,abnormal_high,DEV_C
P005431,2001-01-15 09:01:48,40.0050398,140.0016696,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:48,484094.91604410985,459922.8676011838,False,10.037492885451163,1.0,36.13497438762419,ok,DEV_C
P005432,2001-01-15 09:01:49,40.0051295,140.0016909,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:49,484096.1001669407,459932.95102633734,False,10.152714400841669,1.0,36.54977184303001,ok,DEV_C
P005433,2001-01-15 09:01:50,40.005219,140.0017098,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:50,484097.0806184677,459942.99914232484,False,10.095836770428853,1.0,36.345012373543874,ok,DEV_C
P005434,2001-01-15 09:01:51,40.0053089,140.0017313,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:51,484098.28040177835,459953.10588268033,False,10.177705075596448,1.0,36.63973827214721,ok,DEV_C
P005435,2001-01-15 09:01:52,40.0054003,140.0017512,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:52,484099.3328215622,459963.3705764879,False,10.318504075918131,1.0,37.14661467330527,ok,DEV_C
P005436,2001-01-15 09:01:53,40.0054893,140.0017675,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:53,484100.0946287228,459973.3489581137,False,10.0074197483551,1.0,36.02671109407836,ok,DEV_C
P005772,2001-01-15 09:01:54,40.0049498,140.0033,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:54,484234.87472217955,459921.7580338896,False,144.31665549930423,1.0,519.5399597974953,abnormal_high,DEV_C
P005773,2001-01-15 09:01:55,40.0050381,140.00332,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:55,484235.9575071195,459931.6788418258,False,9.97972210704061,1.0,35.926999585346195,ok,DEV_C
P005774,2001-01-15 09:01:56,40.0051288,140.0033398,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:56,484237.006174502,459941.86524282256,False,10.240237719203794,1.0,36.86485578913366,ok,DEV_C
P005775,2001-01-15 09:01:57,40.0052201,140.0033623,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:57,484238.2812996232,459952.13304138643,False,10.346672480702178,1.0,37.248020930527844,ok,DEV_C
P005776,2001-01-15 09:01:58,40.0053103,140.0033786,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:58,484239.03442176105,459962.24479479005,False,10.139760837913583,1.0,36.5031390164889,ok,DEV_C
P005777,2001-01-15 09:01:59,40.0054005,140.0033988,DEV_C,0,synthetic_points.csv,2001-01-15 09:01:59,484240.1207987554,459972.3778199154,False,10.191094797180902,1.0,36.68794126985125,ok,DEV_C
P005778,2001-01-15 09:02:00,40.0054889,140.0034192,DEV_C,0,synthetic_points.csv,2001-01-15 09:02:00,484241.23702669115,459982.31192386354,False,9.99661873118538,1.0,35.98782743226737,ok,DEV_C
P006114,2001-01-15 09:02:01,40.0049496,140.0049506,DEV_C,0,synthetic_points.csv,2001-01-15 09:02:01,484375.92289294756,459930.7396476865,False,144.22198944448417,1.0,519.199162000143,abnormal_high,DEV_C
P006115,2001-01-15 09:02:02,40.0050408,140.0049689,DEV_C,0,synthetic_points.csv,2001-01-15 09:02:02,484376.83965324605,459940.97346030717,False,10.274792951696858,1.0,36.98925462610869,ok,DEV_C
P006116,2001-01-15 09:02:03,40.005128,140.0049918,DEV_C,0,synthetic_points.csv,2001-01-15 09:02:03,484378.17786321556,459950.7878972109,False,9.905250004929039,1.0,35.65890001774454,ok,DEV_C
P006117,2001-01-15 09:02:04,40.0052201,140.0050092,DEV_C,0,synthetic_points.csv,2001-01-15 09:02:04,484379.0113209129,459961.1168069387,False,10.362481744176307,1.0,37.304934279034704,ok,DEV_C
P006118,2001-01-15 09:02:05,40.0053102,140.0050291,DEV_C,0,synthetic_points.csv,2001-01-15 09:02:05,484380.072590775,459971.2371202431,False,10.175806361095393,1.0,36.63290289994342,ok,DEV_C
P006119,2001-01-15 09:02:06,40.0053994,140.0050474,DEV_C,0,synthetic_points.csv,2001-01-15 09:02:06,484381.003517998,459981.2486984595,False,10.054766226892736,1.0,36.19715841681385,ok,DEV_C
P006120,2001-01-15 09:02:07,40.0054895,140.0050715,DEV_C,0,synthetic_points.csv,2001-01-15 09:02:07,484382.4236714847,459991.3919271872,False,10.242164075483613,1.0,36.87179067174101,ok,DEV_C
P000211,2001-01-18 09:00:00,39.9999989,139.9999993,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:00,483987.91488409723,459353.62708206096,False,749.9207831530159,259073.0,0.010420672240452913,ok,DEV_C
P000212,2001-01-18 09:00:01,40.0000897,140.0000197,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:01,483989.0146888484,459363.8277881385,False,10.259823340115275,1.0,36.935364024414994,ok,DEV_C
P000213,2001-01-18 09:00:02,40.0001794,140.0000411,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:02,483990.20774164976,459373.911715753,False,10.154258767750871,1.0,36.55533156390314,ok,DEV_C
P000214,2001-01-18 09:00:03,40.0002702,140.0000603,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:03,483991.2049854498,459384.105881963,False,10.24282773031462,1.0,36.87417982913263,ok,DEV_C
P000215,2001-01-18 09:00:04,40.0003602,140.0000793,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:04,483992.1908021812,459394.2100641133,False,10.152158960290148,1.0,36.547772257044535,ok,DEV_C
P000216,2001-01-18 09:00:05,40.0004491,140.0001008,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:05,483993.3980531958,459404.2056440515,False,10.06822096065719,1.0,36.245595458365884,ok,DEV_C
P000217,2001-01-18 09:00:06,40.0005396,140.0001182,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:06,483994.2435832511,459414.35666480026,False,10.186174125569837,1.0,36.670226852051414,ok,DEV_C
P000218,2001-01-18 09:00:07,40.000009,140.0000211,DEV_C,1,synthetic_points.csv,2001-01-18 09:00:07,483989.70628446515,459354.8681994847,True,59.66124861140362,1.0,214.78049500105305,abnormal_high,DEV_C
P000219,2001-01-18 09:00:08,40.0004497,140.0000973,DEV_C,2,synthetic_points.csv,2001-01-18 09:00:08,483993.09469981724,459404.25323691114,True,49.501144231301566,1.0,178.20411923268566,abnormal_high,DEV_C
P000220,2001-01-18 09:00:09,40.0000938,140.0004499,DEV_C,2,synthetic_points.csv,2001-01-18 09:00:09,484025.74958980293,459366.62837235536,True,49.81939655212591,1.0,179.34982758765327,abnormal_high,DEV_C
P000691,2001-01-18 09:00:10,39.9999997,140.0016506,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:10,484129.0259530431,459362.7180773879,False,103.35036338031672,1.0,372.0613081691402,abnormal_high,DEV_C
P000692,2001-01-18 09:00:11,40.0000879,140.0016703,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:11,484130.0841817319,459372.6260975867,False,9.964372143688953,1.0,35.871739717280235,ok,DEV_C
P000693,2001-01-18 09:00:12,40.0001807,140.0016891,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:12,484131.0328810264,459383.04035403446,False,10.457378625203747,1.0,37.64656305073349,ok,DEV_C
P000694,2001-01-18 09:00:13,40.0002691,140.0017119,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:13,484132.3545993966,459392.9875012207,False,10.034574061478343,1.0,36.124466621322036,ok,DEV_C
P000695,2001-01-18 09:00:14,40.0003591,140.0017297,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:14,484133.23768046696,459403.0851758042,False,10.136215475756773,1.0,36.49037571272438,ok,DEV_C
P000696,2001-01-18 09:00:15,40.0004493,140.0017494,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:15,484134.2817074826,459413.21543403284,False,10.183914973529445,1.0,36.662093904706005,ok,DEV_C
P000697,2001-01-18 09:00:16,40.0005394,140.0017679,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:16,484135.22388902475,459423.3280380077,False,10.156400209282554,1.0,36.56304075341719,ok,DEV_C
P000698,2001-01-18 09:00:17,40.000032,140.0016666,DEV_C,2,synthetic_points.csv,2001-01-18 09:00:17,484130.1642903567,459366.3944266902,True,57.157988386037566,1.0,205.76875818973525,abnormal_high,DEV_C
P000699,2001-01-18 09:00:18,40.0004498,140.0017569,DEV_C,2,synthetic_points.csv,2001-01-18 09:00:18,484134.9190933159,459413.31188633345,True,47.157779533804856,1.0,169.7680063216975,abnormal_high,DEV_C
P000700,2001-01-18 09:00:19,40.000106,140.0021043,DEV_C,2,synthetic_points.csv,2001-01-18 09:00:19,484167.04457233136,459377.00374365406,True,48.48017766881877,1.0,174.52863960774758,abnormal_high,DEV_C
P001171,2001-01-18 09:00:20,39.9999999,140.0033014,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:20,484270.09861365566,459371.74231960345,False,103.18826491569088,1.0,371.4777536964872,abnormal_high,DEV_C
P001172,2001-01-18 09:00:21,40.00009,140.0033208,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:21,484271.11754816235,459381.8598642932,False,10.168723522537212,1.0,36.607404681133964,ok,DEV_C
P001173,2001-01-18 09:00:22,40.0001788,140.0033398,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:22,484272.1115130571,459391.83077438467,False,10.02033004767203,1.0,36.07318817161931,ok,DEV_C
P001174,2001-01-18 09:00:23,40.0002709,140.0033595,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:23,484273.1418904477,459402.1721923772,False,10.392622559472159,1.0,37.41344121409977,ok,DEV_C
P001175,2001-01-18 09:00:24,40.0003578,140.0033807,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:24,484274.3373252273,459411.9439779009,False,9.844635931972698,1.0,35.44068935510172,ok,DEV_C
P001176,2001-01-18 09:00:25,40.0004506,140.0033997,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:25,484275.30290656706,459422.35936175054,False,10.460046274234516,1.0,37.65616658724426,ok,DEV_C
P001177,2001-01-18 09:00:26,40.0005401,140.0034197,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:26,484276.3773424101,459432.41351047455,False,10.11139549940313,1.0,36.40102379785127,ok,DEV_C
P001178,2001-01-18 09:00:27,40.0000219,140.0033255,DEV_C,2,synthetic_points.csv,2001-01-18 09:00:27,484272.00213738997,459374.3183570912,True,58.25967100491246,1.0,209.73481561768486,abnormal_high,DEV_C
P001179,2001-01-18 09:00:28,40.0004476,140.0033992,DEV_C,1,synthetic_points.csv,2001-01-18 09:00:28,484275.28145304834,459422.0232805067,True,47.81750337759024,1.0,172.14301215932488,abnormal_high,DEV_C
P001180,2001-01-18 09:00:29,40.0001049,140.0037447,DEV_C,3,synthetic_points.csv,2001-01-18 09:00:29,484307.2374880508,459385.8275391533,True,48.28374328078878,1.0,173.8214758108396,abnormal_high,DEV_C
P001651,2001-01-18 09:00:30,40.0000001,140.0049488,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:30,484410.88078506,459380.7506560808,False,103.76756601493007,1.0,373.5632376537483,abnormal_high,DEV_C
P001652,2001-01-18 09:00:31,40.0000897,140.0049701,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:31,484412.0654501336,459390.8230431327,False,10.141815037788827,1.0,36.51053413603978,ok,DEV_C
P001653,2001-01-18 09:00:32,40.0001794,140.00499,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:32,484413.1297588676,459400.8989047698,False,10.13191693663006,1.0,36.474900971868216,ok,DEV_C
P001654,2001-01-18 09:00:33,40.0002698,140.0050091,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:33,484414.12073011737,459411.04818512796,False,10.197544596934534,1.0,36.71116054896432,ok,DEV_C
P001655,2001-01-18 09:00:34,40.0003602,140.0050305,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:34,484415.3082483361,459421.2100138698,False,10.230980544318298,1.0,36.831529959545875,ok,DEV_C
P001656,2001-01-18 09:00:35,40.0004479,140.0050492,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:35,484416.2841785294,459431.0570940137,False,9.89532349663851,1.0,35.623164587898636,ok,DEV_C
P001657,2001-01-18 09:00:36,40.0005407,140.0050703,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:36,484417.42902253906,459441.483970653,False,10.489538800946438,1.0,37.76233968340718,ok,DEV_C
P001658,2001-01-18 09:00:37,40.00001,140.0049707,DEV_C,3,synthetic_points.csv,2001-01-18 09:00:37,484412.68208962434,459381.97020173096,True,59.70278103572423,1.0,214.93001172860724,abnormal_high,DEV_C
P001659,2001-01-18 09:00:38,40.0004534,140.005049,DEV_C,3,synthetic_points.csv,2001-01-18 09:00:38,484416.2280710291,459431.6671526006,True,49.82329685861754,1.0,179.36386869102316,abnormal_high,DEV_C
P001660,2001-01-18 09:00:39,40.0000997,140.0054111,DEV_C,2,synthetic_points.csv,2001-01-18 09:00:39,484449.68146954646,459394.3402150103,True,50.124147296797084,1.0,180.44693026846952,abnormal_high,DEV_C
P002086,2001-01-18 09:00:40,40.0016498,140.0000001,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:40,483976.28248675127,459537.07608888624,False,494.4493165155093,1.0,1780.0175394558335,abnormal_high,DEV_C
P002087,2001-01-18 09:00:41,40.0017387,140.0000206,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:41,483977.40423898294,459547.066217103,False,10.052909521933966,1.0,36.19047427896228,ok,DEV_C
P002088,2001-01-18 09:00:42,40.0018317,140.0000414,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:42,483978.5225625572,459557.5135647567,False,10.507031960301767,1.0,37.825315057086364,ok,DEV_C
P002089,2001-01-18 09:00:43,40.001919,140.000061,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:43,483979.5787335101,459567.3209995387,False,9.864140818365179,1.0,35.510906946114645,ok,DEV_C
P002090,2001-01-18 09:00:44,40.0020094,140.0000784,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:44,483980.42492500576,459577.4609085985,False,10.175155811500488,1.0,36.63056092140176,ok,DEV_C
P002091,2001-01-18 09:00:45,40.0020988,140.0001013,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:45,483981.74820329895,459587.5196799767,False,10.145439718407392,1.0,36.52358298626661,ok,DEV_C
P002092,2001-01-18 09:00:46,40.0021898,140.0001189,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:46,483982.6072221945,459597.7273509086,False,10.243752208913184,1.0,36.87750795208746,ok,DEV_C
P002458,2001-01-18 09:00:47,40.0016495,140.0016514,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:47,484117.3979163143,459546.0449454556,False,144.35928184467463,1.0,519.6934146408287,abnormal_high,DEV_C
P002459,2001-01-18 09:00:48,40.0017393,140.0016698,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:48,484118.33364634175,459556.1236675123,False,10.122066438255908,1.0,36.43943917772127,ok,DEV_C
P002460,2001-01-18 09:00:49,40.0018299,140.0016909,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:49,484119.4944295268,459566.3060059644,False,10.248289318488442,1.0,36.89384154655839,ok,DEV_C
P002461,2001-01-18 09:00:50,40.0019202,140.0017095,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:50,484120.4436947256,459576.44137845916,False,10.179728877777242,1.0,36.64702395999807,ok,DEV_C
P002462,2001-01-18 09:00:51,40.0020118,140.0017301,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:51,484121.55464857904,459586.73210976267,False,10.350525070042389,1.0,37.261890252152604,ok,DEV_C
P002463,2001-01-18 09:00:52,40.0021002,140.0017493,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:52,484122.56864665484,459596.65963044995,False,9.979171262894411,1.0,35.92501654641988,ok,DEV_C
P002464,2001-01-18 09:00:53,40.0021884,140.0017704,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:53,484123.7464222312,459606.5752877781,False,9.985360061489132,1.0,35.94729622136088,ok,DEV_C
P002830,2001-01-18 09:00:54,40.0016491,140.0033009,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:54,484258.360304658,459554.99551765126,False,144.15744874392726,1.0,518.9668154781382,abnormal_high,DEV_C
P002831,2001-01-18 09:00:55,40.0017412,140.0033208,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:55,484259.4077212139,459565.3380265919,False,10.395411133248926,1.0,37.423480079696134,ok,DEV_C
P002832,2001-01-18 09:00:56,40.0018309,140.0033397,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:56,484260.3866966624,459575.40839864186,False,10.117844936191535,1.0,36.42424177028953,ok,DEV_C
P002833,2001-01-18 09:00:57,40.0019211,140.0033611,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:57,484261.5757597248,459585.54796530236,False,10.20904907565839,1.0,36.7525766723702,ok,DEV_C
P002834,2001-01-18 09:00:58,40.0020113,140.0033807,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:58,484262.6109968424,459595.67771521315,False,10.182511927065093,1.0,36.65704293743433,ok,DEV_C
P002835,2001-01-18 09:00:59,40.0020983,140.0034005,DEV_C,0,synthetic_points.csv,2001-01-18 09:00:59,484263.6860137276,459605.4529785906,False,9.834197242396746,1.0,35.40311007262829,ok,DEV_C
P002836,2001-01-18 09:01:00,40.0021887,140.0034192,DEV_C,0,synthetic_points.csv,2001-01-18 09:01:00,484264.6429114966,459615.6000444013,False,10.192085061781171,1.0,36.691506222412215,ok,DEV_C
P003202,2001-01-18 09:01:01,40.0016504,140.00495,DEV_C,0,synthetic_points.csv,2001-01-18 09:01:01,484399.27652162017,459564.1354472776,False,144.134706896084,1.0,518.8849448259024,abnormal_high,DEV_C
P003203,2001-01-18 09:01:02,40.0017398,140.0049702,DEV_C,0,synthetic_points.csv,2001-01-18 09:01:02,484400.36853772734,459574.17961078626,False,10.103351907541258,1.0,36.37206686714853,ok,DEV_C
P003204,2001-01-18 09:01:03,40.0018285,140.0049913,DEV_C,0,synthetic_points.csv,2001-01-18 09:01:03,484401.5424240626,459584.1509021873,False,10.040152455622103,1.0,36.14454884023957,ok,DEV_C
P003205,2001-01-18 09:01:04,40.0019175,140.005009,DEV_C,0,synthetic_points.csv,2001-01-18 09:01:04,484402.42362710997,459594.13698038657,False,10.024882872781928,1.0,36.089578342014946,ok,DEV_C
P003206,2001-01-18 09:01:05,40.002009,140.0050304,DEV_C,0,synthetic_points.csv,2001-01-18 09:01:05,484403.6032754653,459604.42104028864,False,10.351495462572561,1.0,37.265383665261226,ok,DEV_C
P003207,2001-01-18 09:01:06,40.0021,140.0050503,DEV_C,0,synthetic_points.csv,2001-01-18 09:01:06,484404.65828155476,459614.64135816257,False,10.27462579819447,1.0,36.988652873500094,ok,DEV_C
P003208,2001-01-18 09:01:07,40.0021888,140.0050712,DEV_C,0,synthetic_points.csv,2001-01-18 09:01:07,484405.81434420065,459624.6226723707,False,10.04804031453734,1.0,36.172945132334426,ok,DEV_C
P003577,2001-01-18 09:01:08,40.0032997,139.9999987,DEV_C,0,synthetic_points.csv,2001-01-18 09:01:08,483964.4687738032,459720.40198717575,False,451.6188544048771,1.0,1625.8278758575575,abnormal_high,DEV_C
P003578,2001-01-18 09:01:09,40.0033894,140.0000214,DEV_C,0,synthetic_points.csv,2001-01-18 09:01:09,483965.77278966043,459730.49300279084,False,10.174922776117178,1.0,36.62972199402184,ok,DEV_C
P003579,2001-01-18 09:01:10,40.0034801,140.0000391,DEV_C,0,synthetic_points.csv,2001-01-18 09:01:10,483966.64244347037,459740.66788261535,False,10.211977144135549,1.0,36.763117718887976,ok,DEV_C
P003580,2001-01-18 09:01:11,40.0035696,140.0000599,DEV_C,0,synthetic_points.csv,2001-01-18 09:01:11,483967.78550328064,459750.7263190769,False,10.123177849909439,1.0,36.443440259673984,ok,DEV_C
P003581,2001-01-18 09:01:12,40.0036612,140.0000795,DEV_C,0,synthetic_points.csv,2001-01-18 09:01:12,483968.81112837634,459761.0115627101,False,10.336253839340554,1.0,37.210513821625995,ok,DEV_C
P003582,2001-01-18 09:01:13,40.0037519,140.0001003,DEV_C,0,synthetic_points.csv,2001-01-18 09:01:13,483969.9456708358,459771.20334179705,False,10.254732934086931,1.0,36.91703856271295,ok,DEV_C
P003583,2001-01-18 09:01:14,40.0038404,140.0001189,DEV_C,0,synthetic_points.csv,2001-01-18 09:01:14,483970.9078043255,459781.13866977516,False,9.981805592406026,1.0,35.9345001326617,ok,DEV_C
P003584,2001-01-18 09:01:15,40.0033224,140.0000216,DEV_C,1,synthetic_points.csv,2001-01-18 09:01:15,483966.2647701188,459723.0491892747,True,58.2747416249535,1.0,209.7890698498326,abnormal_high,DEV_C
P003961,2001-01-18 09:01:16,40.0033017,140.0016502,DEV_C,0,synthetic_points.csv,2001-01-18 09:01:16,484105.5815513194,459729.6275931278,False,139.47200766227448,1.0,502.09922758418816,abnormal_high,DEV_C
P003962,2001-01-18 09:01:17,40.00339,140.0016693,DEV_C,0,synthetic_points.csv,2001-01-18 09:01:17,484106.5876738426,459739.54345591133,False,9.966775670900695,1.0,35.880392415242504,ok,DEV_C
P003963,2001-01-18 09:01:18,40.0034794,140.0016905,DEV_C,0,synthetic_points.csv,2001-01-18 09:01:18,484107.76544450107,459749.59299918555,False,10.11832316860269,1.0,36.425963406969686,ok,DEV_C
